feature	g_Acidaminococcus	g_Acinetobacter	g_Actinomyces	g_Adlercreutzia	g_Akkermansia	g_Alistipes	g_Anaerostipes	g_Atopobium	g_Bacteroides	g_Bifidobacterium	g_Bilophila	g_Blautia	g_Bradyrhizobium	g_Brevibacterium	g_Bulleidia	g_Butyricimonas	g_Catenibacterium	g_Citrobacter	g_Clostridium	g_Collinsella	g_Coprobacillus	g_Coprococcus	g_Desulfovibrio	g_Devosia	g_Dialister	g_Dorea	g_Eggerthella	g_Enhydrobacter	g_Enterobacter	g_Faecalibacterium	g_Fusobacterium	g_Haemophilus	g_Halomonas	g_Holdemania	g_Klebsiella	g_Lachnobacterium	g_Lachnospira	g_Lacticigenium	g_Lactobacillus	g_Leptothrix	g_Megamonas	g_Megasphaera	g_Methanobrevibacter	g_Methylobacterium	g_Ochrobactrum	g_Odoribacter	g_Oscillospira	g_Parabacteroides	g_Paraprevotella	g_Phascolarctobacterium	g_Prauseria	g_Prevotella	g_Pseudidiomarina	g_Pseudomonas	g_Ralstonia	g_Roseburia	g_SMB53	g_Sediminibacterium	g_Serratia	g_Sphingomonas	g_Staphylococcus	g_Streptococcus	g_Sutterella	g_Synergistes	g_Turicibacter	g_Veillonella	g_WAL_1855D	g_Eubacterium	g_Ruminococcus
G441502271	-0.0117816902672214	-0.00786395753831982	-0.0117816902672214	-0.0117816902672214	-0.0108008172116296	-0.0117816902672214	-0.0117816902672214	-0.0117816902672214	-0.00786395753831982	0.000895222551561737	-0.0117816902672214	0.000895222551561737	-0.00786395753831982	0.13236538377033	-0.0108008172116296	-0.0117816902672214	-0.0117816902672214	-0.0117816902672214	-0.00884195272629654	-0.00688691789049333	-0.0117816902672214	-7.42394729863682e-05	-0.0117816902672214	-0.0117816902672214	-0.0108008172116296	-0.00591083191743766	-0.0117816902672214	-0.0117816902672214	-0.0117816902672214	0.456748823072539	-0.0108008172116296	-0.00884195272629654	-0.0117816902672214	-0.0108008172116296	-0.0117816902672214	-0.0117816902672214	-0.0117816902672214	-0.00688691789049333	-0.0108008172116296	-0.0117816902672214	-0.0117816902672214	-0.0117816902672214	-0.0117816902672214	-0.0117816902672214	-0.0117816902672214	-0.0117816902672214	-0.00982090532528061	-0.0117816902672214	-0.0117816902672214	-0.0108008172116296	-0.0117816902672214	-0.0117816902672214	-0.0117816902672214	-0.0117816902672214	0.0295504783119377	-0.00982090532528061	-0.0117816902672214	0.013413440908965	-0.0117816902672214	-0.0117816902672214	0.0105384988233658	0.000895222551561737	-0.00982090532528061	-0.0117816902672214	-0.0117816902672214	-0.00688691789049333	-0.0117816902672214	-0.0117816902672214	-0.00104464226626483
G445302056	-0.0106532317498182	-0.00380723924182816	-0.00967235869422638	-0.0106532317498182	-0.00967235869422638	-0.0106532317498182	-0.0106532317498182	-0.0106532317498182	-0.00771349420889325	-0.0106532317498182	-0.0106532317498182	-0.00869244680787734	-0.0106532317498182	-0.0106532317498182	-0.0106532317498182	-0.0106532317498182	-0.0106532317498182	-0.0106532317498182	-0.00869244680787734	-0.0106532317498182	-0.0106532317498182	-0.00967235869422638	-0.0106532317498182	-0.0106532317498182	-0.00869244680787734	-0.0106532317498182	-0.0106532317498182	-0.0106532317498182	-0.0106532317498182	-0.00967235869422638	-0.00478237340003436	-0.00283305504398486	-0.0106532317498182	-0.0106532317498182	0.00202368106896496	-0.0106532317498182	-0.0106532317498182	-0.00967235869422638	-0.0106532317498182	-0.0106532317498182	-0.0106532317498182	-0.00869244680787734	-0.0106532317498182	-0.0106532317498182	-0.00771349420889325	-0.0106532317498182	-0.0106532317498182	-0.00967235869422638	-0.0106532317498182	-0.00967235869422638	-0.0106532317498182	-0.00967235869422638	-0.0106532317498182	-0.0106532317498182	-0.0106532317498182	-0.0106532317498182	-0.0106532317498182	-0.0106532317498182	-0.0106532317498182	-0.0106532317498182	-0.0106532317498182	0.636814740399657	-0.0106532317498182	-0.0106532317498182	-0.0106532317498182	0.0221682471614324	-0.0106532317498182	-0.0106532317498182	-0.0106532317498182
G441802451	-0.012571204232234	-0.00183415623127738	-0.0115903311766421	-0.012571204232234	-0.0115903311766421	-0.012571204232234	-0.0106104192902932	-0.012571204232234	0.419045515278074	-0.0106104192902932	-0.012571204232234	-0.00670034588245019	-0.0115903311766421	-0.012571204232234	-0.012571204232234	-0.0115903311766421	-0.012571204232234	-0.012571204232234	-0.00670034588245019	-0.012571204232234	-0.0106104192902932	-0.00670034588245019	-0.012571204232234	-0.012571204232234	-0.00670034588245019	-0.0115903311766421	-0.012571204232234	-0.012571204232234	-0.012571204232234	0.142560348650616	-0.0106104192902932	-0.012571204232234	-0.0115903311766421	-0.00767643185550581	-0.012571204232234	-0.012571204232234	-0.00086375343799897	-0.0115903311766421	-0.012571204232234	-0.012571204232234	0.0259321081464476	-0.0115903311766421	-0.0115903311766421	-0.012571204232234	-0.00963146669130904	-0.012571204232234	0.00107423166467975	-0.00377779143984852	-0.012571204232234	0.0343947820651813	-0.012571204232234	-0.00670034588245019	-0.012571204232234	-0.012571204232234	-0.0106104192902932	0.0221478084552081	-0.012571204232234	-0.0115903311766421	-0.012571204232234	-0.0115903311766421	-0.012571204232234	0.000105708586548975	-0.0115903311766421	-0.012571204232234	-0.012571204232234	-0.012571204232234	-0.012571204232234	-0.012571204232234	0.0315818406885665
G441424152	-0.0132436496832341	-0.0132436496832341	0.0476695640950316	-0.0132436496832341	-0.00932591695433243	-0.0132436496832341	-0.00542347297740071	-0.0112828647412933	0.0559454733988915	-0.00347794707190919	-0.0132436496832341	0.0176766879709924	-0.00932591695433243	-0.0132436496832341	-0.0132436496832341	-0.0132436496832341	-0.0132436496832341	-0.0132436496832341	0.021475363004208	-0.0132436496832341	-0.0132436496832341	-0.00932591695433243	-0.0132436496832341	-0.0132436496832341	-0.00153619888899905	0.0186277103916962	-0.0103039121423091	-0.0132436496832341	-0.0132436496832341	0.029029695435989	-0.0112828647412933	-0.0132436496832341	-0.0132436496832341	-0.0132436496832341	-0.0132436496832341	-0.0122627766276421	-0.00639765717524406	-0.00445023689084856	-0.0132436496832341	-0.0122627766276421	-0.0132436496832341	-0.00932591695433243	-0.0122627766276421	-0.0132436496832341	-0.0132436496832341	-0.0132436496832341	-0.0132436496832341	-0.0132436496832341	-0.0132436496832341	-0.0122627766276421	-0.0132436496832341	-0.00250660168227737	-0.0132436496832341	-0.0132436496832341	-0.00347794707190919	-0.00932591695433243	-0.0132436496832341	0.000401786213679609	-0.0132436496832341	-0.0132436496832341	-0.0132436496832341	0.252361375807287	-0.0112828647412933	-0.0132436496832341	-0.0112828647412933	0.000401786213679609	-0.0132436496832341	-0.00932591695433243	0.234137636850835
G440205204	-0.0117280923087667	-0.0117280923087667	-0.0117280923087667	-0.0117280923087667	-0.0117280923087667	-0.0117280923087667	-0.0117280923087667	-0.0117280923087667	0.0105920967818208	-0.0117280923087667	-0.0117280923087667	-0.0117280923087667	-0.0117280923087667	-0.0117280923087667	-0.0117280923087667	-0.0107472192531747	-0.00293467951638113	-0.0117280923087667	-0.00781035957986501	-0.0117280923087667	-0.0117280923087667	-0.00878835476784167	-0.00781035957986501	-0.0117280923087667	-0.0117280923087667	-0.00878835476784167	-0.0117280923087667	-0.0117280923087667	-0.0117280923087667	0.0519513749623893	-0.00976730736682578	0.01346703886742	-0.0117280923087667	-0.0117280923087667	-0.00976730736682578	-0.00488209980077655	-0.00976730736682578	-0.0117280923087667	-0.0117280923087667	-0.0117280923087667	-0.0107472192531747	-0.00878835476784167	-0.0117280923087667	-0.0117280923087667	-0.0117280923087667	-0.00976730736682578	-0.0107472192531747	-0.0117280923087667	-0.0117280923087667	0.0267752200699151	-0.0117280923087667	0.540429700036383	-0.0117280923087667	-0.0117280923087667	-0.00976730736682578	-0.00585723395898287	-0.0117280923087667	-0.0117280923087667	-0.0117280923087667	-0.0117280923087667	-0.0117280923087667	-0.00585723395898287	0.00288492953688298	-0.0117280923087667	-0.00976730736682578	0.0125096429110927	-0.0117280923087667	-0.00781035957986501	-0.00585723395898287
G440981108	-0.0131940081123995	-0.00927627538349792	-0.0102542705714745	-0.0131940081123995	-0.00927627538349792	-0.0131940081123995	-0.0131940081123995	-0.00829923573567133	0.00624294976410306	-0.0102542705714745	-0.0112332231704587	0.00624294976410306	-0.0112332231704587	-0.0122131350568077	-0.0131940081123995	-0.0122131350568077	-0.0131940081123995	-0.00927627538349792	0.0234189445351133	-0.00829923573567133	-0.0131940081123995	-0.00245696011144289	-0.0122131350568077	-0.0131940081123995	-0.0122131350568077	-0.0102542705714745	-0.0131940081123995	-0.0131940081123995	-0.00634801560440952	0.0224724229310825	-0.00829923573567133	-0.00829923573567133	-0.0102542705714745	-0.0131940081123995	0.214062760243718	-0.0131940081123995	-0.00927627538349792	-0.0112332231704587	0.00141901373325	-0.0131940081123995	-0.0131940081123995	-0.0122131350568077	-0.0122131350568077	-0.0112332231704587	-0.0112332231704587	-0.0131940081123995	-0.0131940081123995	-0.0122131350568077	-0.0131940081123995	-0.0122131350568077	-0.0102542705714745	0.0822053817370354	-0.0131940081123995	-0.00927627538349792	-0.00927627538349792	-0.0122131350568077	-0.0122131350568077	-0.0112332231704587	-0.0112332231704587	-0.0131940081123995	-0.0131940081123995	0.287891457393531	-0.0131940081123995	-0.0131940081123995	-0.00148655731816444	-0.00927627538349792	-0.0131940081123995	0.0243645710831204	-0.00440059532001399
G440981067	-0.0126359465271993	-0.0126359465271993	-0.0116550734716074	-0.0116550734716074	0.0029437259495453	-0.0126359465271993	-0.0126359465271993	-0.0126359465271993	0.101323410466031	-0.00871821379829761	-0.0126359465271993	0.0039094430695044	-0.00969620898627431	-0.0116550734716074	-0.0126359465271993	-0.0126359465271993	-0.0126359465271993	-0.0126359465271993	0.0039094430695044	-0.00481576982136592	-0.0126359465271993	0.0455033403683411	-0.0126359465271993	-0.0116550734716074	-0.0106751615852585	-0.00871821379829761	-0.0106751615852585	-0.0126359465271993	-0.0126359465271993	0.41642812322433	-0.0116550734716074	-0.0116550734716074	-0.0106751615852585	-0.0126359465271993	-0.00871821379829761	-0.0126359465271993	-0.0106751615852585	-0.0116550734716074	-0.0116550734716074	-0.0126359465271993	-0.0116550734716074	-0.0116550734716074	-0.00774117415047104	-0.0116550734716074	-0.0116550734716074	-0.00774117415047104	-0.00774117415047104	-0.00676508817741552	-0.0126359465271993	-0.0106751615852585	-0.0116550734716074	-0.00774117415047104	-0.0126359465271993	-0.0106751615852585	-0.0106751615852585	4.09662915837943e-05	-0.00676508817741552	-0.0126359465271993	-0.0116550734716074	-0.0126359465271993	-0.0116550734716074	0.0039094430695044	-0.0126359465271993	-0.0126359465271993	-0.0116550734716074	-0.0126359465271993	-0.0126359465271993	-0.0126359465271993	0.0969355140006121
G445302368	-0.00737025619065066	-0.0122602414848426	-0.0122602414848426	-0.00834634216370626	-0.0132411145404345	-0.0132411145404345	-0.0132411145404345	-0.0132411145404345	0.0740973270473685	0.118940004755505	-0.0132411145404345	0.0271489908508238	-0.0132411145404345	-0.0132411145404345	-0.0132411145404345	-0.0132411145404345	-0.0132411145404345	-0.0132411145404345	0.0262060393429535	-0.0132411145404345	-0.0122602414848426	0.0129104968617089	-0.0132411145404345	-0.0132411145404345	-0.0122602414848426	0.018630245534496	-0.00542093783460103	-0.0132411145404345	-0.0132411145404345	-0.00153366374619943	-0.0112803295984936	-0.0132411145404345	-0.0132411145404345	0.00233855793631012	-0.0112803295984936	-0.0122602414848426	-0.0132411145404345	-0.00834634216370626	-0.0122602414848426	-0.0132411145404345	-0.0132411145404345	-0.00444770174804892	-0.0132411145404345	-0.0122602414848426	-0.0112803295984936	-0.0122602414848426	-0.0122602414848426	-0.0103013769995095	-0.0132411145404345	-0.0132411145404345	-0.0132411145404345	-0.0122602414848426	-0.0132411145404345	-0.0132411145404345	-0.0132411145404345	-0.0132411145404345	-0.0132411145404345	-0.0122602414848426	-0.0132411145404345	-0.0132411145404345	-0.0132411145404345	0.265074362441514	-0.0132411145404345	-0.0132411145404345	-0.0122602414848426	-0.0103013769995095	-0.0132411145404345	-0.0122602414848426	0.180626224629329
G441303473	0.0428686277397999	-0.012436217450826	0.00119593133923171	-0.012436217450826	-0.011456305564477	-0.0134170905064179	-0.0134170905064179	-0.012436217450826	0.238551360034557	-0.0134170905064179	-0.012436217450826	-0.00268004250546115	-0.0104773529654928	-0.0134170905064179	-0.0134170905064179	-0.0134170905064179	-0.0134170905064179	-0.0134170905064179	0.0203536053721649	-0.0134170905064179	0.0203536053721649	-0.0055969138005845	-0.0134170905064179	-0.0134170905064179	-0.0134170905064179	0.0021625819703268	-0.011456305564477	-0.0134170905064179	-0.0134170905064179	-0.00365138789509297	-0.012436217450826	-0.0134170905064179	-0.0134170905064179	-0.012436217450826	-0.00365138789509297	-0.0134170905064179	-0.00170963971218282	-0.00852231812968965	-0.0134170905064179	-0.0134170905064179	-0.0134170905064179	-0.0134170905064179	-0.0134170905064179	-0.0134170905064179	-0.0134170905064179	-0.0134170905064179	0.0021625819703268	-0.00657109799842775	-0.0134170905064179	0.00601986737008461	-0.0134170905064179	-0.00949935777751624	-0.0134170905064179	-0.0134170905064179	-0.012436217450826	0.014644741151845	-0.011456305564477	-0.0104773529654928	-0.0134170905064179	-0.0134170905064179	-0.0134170905064179	0.183678661475464	-0.012436217450826	-0.012436217450826	-0.00852231812968965	-0.0134170905064179	-0.0134170905064179	-0.00657109799842775	0.148414654946252
G441303030	-0.0126963269179811	-0.0117154538623893	-0.0126963269179811	-0.0126963269179811	0.409314170786887	-0.0126963269179811	-0.0126963269179811	-0.0126963269179811	0.0491398218588854	-0.0117154538623893	-0.0126963269179811	0.000949108978932545	-0.0117154538623893	-0.0126963269179811	-0.0126963269179811	-0.0126963269179811	-0.0126963269179811	-0.0126963269179811	-0.00780155454125294	-0.0126963269179811	-0.0126963269179811	0.00770263199471249	-0.0126963269179811	-0.0126963269179811	-0.000988876123746084	-0.0107355419760403	-0.0126963269179811	-0.0126963269179811	-0.0126963269179811	0.133996357319004	-0.0126963269179811	-0.0126963269179811	-0.0126963269179811	-0.0126963269179811	-0.00975658937705619	-0.0126963269179811	-0.00975658937705619	-0.0107355419760403	-0.00390291412559561	-0.0126963269179811	-0.0117154538623893	-0.0126963269179811	-0.0107355419760403	-0.0126963269179811	-0.0126963269179811	-0.0126963269179811	-0.00780155454125294	-0.0117154538623893	-0.0126963269179811	-0.00975658937705619	-0.0117154538623893	-0.0048761502121478	-0.0126963269179811	-0.0117154538623893	-0.0107355419760403	-0.000988876123746084	-0.0117154538623893	-0.00975658937705619	-0.0126963269179811	-0.0117154538623893	-0.0126963269179811	0.0844855945977373	-0.00877859418907945	-0.0117154538623893	-0.00390291412559561	-0.0117154538623893	-0.0126963269179811	-0.0126963269179811	0.00866370847426292
G440981034	0.000292827668458467	-0.0123840851503247	-0.0123840851503247	-0.0114032120947328	-0.0114032120947328	-0.0123840851503247	-0.0114032120947328	-0.0104233002083839	0.458600417151003	-0.00456390844449134	-0.0123840851503247	0.00993610394026264	-0.0104233002083839	-0.0123840851503247	-0.0114032120947328	-0.00456390844449134	-0.0123840851503247	-0.0123840851503247	-0.00067663435608965	0.0503741476015105	-0.0123840851503247	-0.0123840851503247	-0.0123840851503247	-0.0123840851503247	0.021386610728258	-0.00748931277359647	-0.0123840851503247	-0.0123840851503247	-0.0123840851503247	0.00512608985647775	-0.00944434760939971	-0.0104233002083839	-0.0123840851503247	-0.0123840851503247	-0.0104233002083839	-0.0123840851503247	-0.00748931277359647	-0.0104233002083839	-0.0114032120947328	-0.0123840851503247	-0.0104233002083839	-0.0114032120947328	-0.0123840851503247	-0.0123840851503247	-0.0123840851503247	-0.0123840851503247	0.00512608985647775	0.0457552017452157	-0.0123840851503247	-0.0114032120947328	-0.00846635242142308	-0.00944434760939971	-0.0123840851503247	-0.0114032120947328	-0.0104233002083839	0.000292827668458467	-0.0123840851503247	-0.0114032120947328	-0.0123840851503247	-0.0123840851503247	-0.0123840851503247	-0.00456390844449134	-0.0123840851503247	-0.0123840851503247	-0.00456390844449134	-0.0114032120947328	-0.0123840851503247	-0.0114032120947328	0.0466806992661589
G441284515	-0.0128736780903897	-0.0128736780903897	-0.0128736780903897	-0.0128736780903897	-0.0128736780903897	-0.0128736780903897	-0.0128736780903897	-0.0128736780903897	0.0645234254095654	-0.0128736780903897	-0.0128736780903897	-0.00895594536148804	-0.0128736780903897	-0.0128736780903897	-0.0128736780903897	-0.0128736780903897	-0.0128736780903897	-0.0118928050347978	-0.0128736780903897	-0.0118928050347978	-0.0128736780903897	-0.00895594536148804	-0.0109128931484489	-0.0128736780903897	-0.0128736780903897	-0.0128736780903897	-0.0128736780903897	-0.0128736780903897	-0.0128736780903897	0.0151881535678731	-0.0128736780903897	0.0065632797861127	-0.0128736780903897	-0.0128736780903897	0.00560035241271942	-0.0128736780903897	-0.0128736780903897	-0.0128736780903897	0.159751032239978	-0.0128736780903897	-0.0128736780903897	-0.0118928050347978	-0.0128736780903897	-0.0128736780903897	-0.0118928050347978	-0.0128736780903897	-0.0128736780903897	-0.0128736780903897	-0.0128736780903897	-0.0021366300894331	-0.0128736780903897	0.371099447221308	-0.0128736780903897	-0.0128736780903897	-0.0128736780903897	-0.0118928050347978	-0.0128736780903897	-0.0128736780903897	-0.0128736780903897	-0.0128736780903897	-0.0128736780903897	0.0681499026387386	-0.00797890571366148	-0.0128736780903897	-0.0128736780903897	0.0572307768634242	-0.0128736780903897	-0.00797890571366148	-0.0109128931484489
G440883114	-0.0126362684991534	-0.0116553954435615	-0.00774149612242516	-0.0126362684991534	-0.0106754835572126	-0.0126362684991534	-0.0126362684991534	-0.0126362684991534	0.382636412066478	-0.0116553954435615	-0.0126362684991534	0.0135153429029899	0.00776269041354023	-0.0126362684991534	-0.0116553954435615	-0.0126362684991534	-0.0126362684991534	-0.0126362684991534	-0.0116553954435615	-0.0126362684991534	-0.0126362684991534	-0.00969653095822847	-0.0126362684991534	-0.0116553954435615	-0.0116553954435615	-0.00774149612242516	-0.0126362684991534	-0.0106754835572126	-0.0126362684991534	-0.00969653095822847	-0.0106754835572126	-0.0126362684991534	-0.0126362684991534	-0.0116553954435615	-0.0116553954435615	-0.0126362684991534	-0.0126362684991534	-0.0106754835572126	-0.0126362684991534	-0.0106754835572126	-0.0116553954435615	-0.0116553954435615	-0.0126362684991534	-0.0126362684991534	-0.0116553954435615	-0.0126362684991534	-0.0126362684991534	-0.00676541014936955	-0.0126362684991534	-0.0126362684991534	-0.0126362684991534	-0.00579027599116334	-0.0106754835572126	-0.0116553954435615	0.0277538368921048	-0.0106754835572126	-0.0126362684991534	0.071098565585351	-0.0126362684991534	-0.0126362684991534	-0.0126362684991534	0.202823272984924	-0.0126362684991534	-0.0126362684991534	-0.0126362684991534	-0.0126362684991534	-0.0126362684991534	-0.0126362684991534	0.0239766841483594
G445302370	-0.0123076219341705	-0.0123076219341705	0.01572708018381	-0.0132884949897624	0.0476247187885033	-0.0132884949897624	0.00614846288674023	-0.0123076219341705	0.010949240230097	-0.0113277100478215	-0.0132884949897624	0.0803251800994381	-0.0132884949897624	-0.0123076219341705	-0.0123076219341705	-0.0132884949897624	-0.0132884949897624	-0.0132884949897624	0.000356940907151421	0.062290426191134	-0.0132884949897624	-0.0123076219341705	-0.0132884949897624	-0.0132884949897624	-0.0123076219341705	0.0467009311939397	-0.0103487574488373	-0.0132884949897624	-0.0132884949897624	-0.00741763663997856	-0.000611582170979261	-0.0132884949897624	-0.0132884949897624	-0.0083937226130342	-0.0113277100478215	-0.0132884949897624	-0.00352279237843746	-0.000611582170979261	-0.0132884949897624	-0.0123076219341705	-0.0132884949897624	-0.0123076219341705	-0.0132884949897624	-0.0123076219341705	-0.0132884949897624	-0.0132884949897624	-0.0123076219341705	-0.0132884949897624	-0.0132884949897624	-0.00937076226086065	-0.0132884949897624	-0.00937076226086065	-0.0132884949897624	-0.0132884949897624	-0.0123076219341705	0.000356940907151421	-0.0132884949897624	-0.0123076219341705	-0.0132884949897624	-0.0132884949897624	-0.0132884949897624	0.291421476115128	-0.0132884949897624	-0.0132884949897624	-0.0132884949897624	-0.0123076219341705	-0.0132884949897624	-0.0113277100478215	0.132556372324884
G440104503	-0.0124718367451753	0.0030926797959364	-0.00855793742403901	-0.0134527098007672	-0.0124718367451753	-0.0134527098007672	-0.0134527098007672	-0.00953497707186556	0.026937395590491	0.000192726096146548	-0.0134527098007672	0.0241058693947525	0.010785025419092	-0.0124718367451753	-0.00368700718944236	-0.0134527098007672	-0.0134527098007672	-0.0134527098007672	-0.0134527098007672	-0.0134527098007672	-0.0134527098007672	-0.00660671729277716	-0.0134527098007672	-0.0124718367451753	0.0363183274242568	-0.000775796981984115	-0.0124718367451753	-0.0134527098007672	-0.0134527098007672	-0.00660671729277716	-0.0124718367451753	-0.0134527098007672	-0.0114919248588264	-0.0124718367451753	0.0040574652060353	-0.0134527098007672	-0.0134527098007672	-0.00660671729277716	-0.0134527098007672	-0.0124718367451753	-0.0124718367451753	0.0702821242837371	-0.0124718367451753	-0.00953497707186556	-0.00563253309493384	-0.0134527098007672	-0.0134527098007672	-0.0105129722598422	-0.0124718367451753	-0.0105129722598422	-0.0134527098007672	0.213804058555351	-0.00368700718944236	-0.0124718367451753	0.205166391973679	-0.00368700718944236	-0.0134527098007672	0.00212696267597733	-0.0134527098007672	-0.0114919248588264	-0.0134527098007672	0.0428330084454505	-0.0114919248588264	-0.0105129722598422	-0.0124718367451753	-0.0114919248588264	-0.0134527098007672	-0.0124718367451753	0.000192726096146548
G445302451	-0.0129848475466007	-0.0120039744910088	0.0198366313646499	-0.0129848475466007	-0.0120039744910088	-0.0129848475466007	-0.0129848475466007	-0.0120039744910088	0.29172512355829	-0.00711398919681688	-0.0129848475466007	0.000660588350313161	-0.0129848475466007	-0.0129848475466007	-0.0129848475466007	-0.0129848475466007	-0.0129848475466007	-0.0129848475466007	0.00548918295650835	-0.00809007516987243	-0.0120039744910088	0.0131667638555427	-0.0129848475466007	-0.0129848475466007	-0.0120039744910088	0.046079936869883	-0.0120039744910088	-0.0129848475466007	-0.0129848475466007	0.0025948249301438	-0.0110240626046598	-0.0120039744910088	-0.0129848475466007	-0.00711398919681688	-0.0120039744910088	-0.0129848475466007	-0.0129848475466007	0.00741411136609292	-0.0120039744910088	-0.0120039744910088	-0.0129848475466007	-0.0129848475466007	-0.0129848475466007	-0.0129848475466007	-0.0129848475466007	-0.0129848475466007	-0.00224779954564398	-0.0110240626046598	-0.0129848475466007	-0.0110240626046598	-0.0129848475466007	-0.00711398919681688	-0.0129848475466007	-0.0129848475466007	-0.0129848475466007	-0.0129848475466007	-0.0129848475466007	-0.0129848475466007	-0.0129848475466007	-0.0129848475466007	-0.0129848475466007	0.234396438987468	-0.0129848475466007	-0.0129848475466007	-0.0129848475466007	-0.0129848475466007	-0.0129848475466007	-0.0120039744910088	0.0948260491461775
G440305079	-0.0135500731432596	-0.0125692000876677	-0.0135500731432596	-0.0135500731432596	-0.00963234041435807	-0.0125692000876677	-0.00670408063526965	-0.0135500731432596	0.233831213390809	-0.0125692000876677	-0.0106103356023348	-0.0106103356023348	-0.00767921479347589	-0.0135500731432596	-0.0135500731432596	0.0106876620765996	-0.0135500731432596	-0.0135500731432596	-0.00963234041435807	-0.0125692000876677	-0.0135500731432596	0.0106876620765996	0.00780996224898434	-0.0125692000876677	-0.0125692000876677	-0.0125692000876677	-0.0135500731432596	-0.0135500731432596	-0.0135500731432596	0.0719881879403954	-0.0135500731432596	-0.0125692000876677	-0.0135500731432596	-0.0125692000876677	-0.0135500731432596	-0.0135500731432596	-0.00670408063526965	-0.0135500731432596	-0.0135500731432596	-0.0125692000876677	-0.00767921479347589	-0.0135500731432596	-0.0135500731432596	-0.0125692000876677	-0.0135500731432596	-0.0106103356023348	-0.00378437053193483	0.0258970807401285	-0.0135500731432596	0.147446599191989	-0.0135500731432596	0.122921057022188	-0.0135500731432596	-0.0135500731432596	0.0296635635356051	-0.00865530076653151	-0.0135500731432596	0.0445892137522808	-0.0135500731432596	-0.0135500731432596	-0.0135500731432596	-0.0125692000876677	-0.00281302514230304	-0.0115892882013189	-0.0135500731432596	-0.0135500731432596	-0.0135500731432596	-0.00865530076653151	-0.00572989643742632
G440305345	-0.0130699299112808	-0.0130699299112808	-0.0101301923703558	-0.0130699299112808	-0.0130699299112808	-0.0130699299112808	-0.0130699299112808	-0.0130699299112808	0.0197515489999699	-0.0120890568556889	-0.0130699299112808	0.132774937403365	-0.00233288191032418	-0.0130699299112808	-0.0130699299112808	-0.0130699299112808	-0.0130699299112808	-0.0130699299112808	0.00444024509552168	-0.00915219718237913	-0.0130699299112808	-0.01110914496934	-0.0130699299112808	-0.0130699299112808	-0.00622393740329068	0.0579490198479208	-0.0130699299112808	-0.0130699299112808	-0.0130699299112808	-0.01110914496934	-0.0130699299112808	-0.00330422729995594	-0.0120890568556889	-0.0130699299112808	-0.00915219718237913	-0.0130699299112808	-0.00233288191032418	-0.00622393740329068	-0.0130699299112808	-0.0120890568556889	-0.0130699299112808	-0.0130699299112808	-0.0130699299112808	-0.0130699299112808	-0.0120890568556889	-0.0130699299112808	-0.00915219718237913	-0.00524975320544738	-0.0130699299112808	-0.0130699299112808	-0.0130699299112808	-0.00915219718237913	-0.0130699299112808	-0.0120890568556889	0.041358777587724	0.0376343784967417	-0.0130699299112808	0.0178504077429457	-0.0130699299112808	-0.0130699299112808	-0.0130699299112808	0.0561191931708448	-0.0130699299112808	-0.0130699299112808	-0.0081751575345526	-0.01110914496934	-0.0130699299112808	-0.0130699299112808	0.329273165059716
G445302552	-0.0110898348986344	-0.0120707079542263	-0.0120707079542263	-0.0120707079542263	-0.0110898348986344	-0.0120707079542263	-0.0120707079542263	-0.0120707079542263	0.463193837566879	-0.0110898348986344	-0.0120707079542263	-0.00230500534290142	-0.0120707079542263	-0.0120707079542263	-0.0120707079542263	-0.0120707079542263	-0.0120707079542263	-0.0120707079542263	-0.0120707079542263	-0.0061998496044425	-0.0120707079542263	-0.0061998496044425	-0.0120707079542263	-0.0120707079542263	-0.0110898348986344	-0.00913097041330127	-0.0120707079542263	-0.0120707079542263	-0.0120707079542263	0.235310578579843	-0.0120707079542263	-0.0120707079542263	-0.0120707079542263	-0.0110898348986344	-0.00815297522532458	-0.0120707079542263	-0.0110898348986344	-0.0120707079542263	-0.0120707079542263	-0.0120707079542263	-0.0120707079542263	-0.0120707079542263	-0.0110898348986344	-0.0120707079542263	-0.0120707079542263	-0.0110898348986344	-0.0120707079542263	-0.00522471544623626	-0.0120707079542263	-0.00717593557749802	-0.0120707079542263	-0.0101099230122854	-0.0120707079542263	-0.0120707079542263	-0.0110898348986344	0.0121670272656329	-0.0120707079542263	-0.0120707079542263	-0.0120707079542263	-0.0120707079542263	-0.0120707079542263	-0.00425053124839292	-0.0101099230122854	-0.0120707079542263	-0.0120707079542263	0.00640332254888292	-0.0120707079542263	-0.0120707079542263	-0.00522471544623626
